7/15/2016,8:40 AM,PTR Chores,email; calendar,,0.25,
7/15/2016,8:55 AM,GENIE Fly Work,virgins,,0.25,
7/15/2016,9:05 AM,Other Imaging,update confocal tables,,0,
7/15/2016,10:15 AM,PTR Chores,chargebacks,,1.25,
7/15/2016,11:40 AM,lunch,,,0,
7/15/2016,12:15 PM,Reiser Lab The Box,create protocol 5.39,,1,
7/15/2016,2:20 PM,GI Meetings,"Reiser, SH, KK, XZ, Mike Dolan",,1.5,
7/15/2016,3:50 PM,GENIE Fly Work,crosses,,0.75,
7/15/2016,4:30 PM,depart,,,0,
7/18/2016,9:10 AM,PTR Chores,email; calendar,,0.5,
7/18/2016,9:40 AM,Other Imaging,check HD space,,0,
7/18/2016,9:45 AM,Classes and Training,email Aaron about 800 instruction,,0,
7/18/2016,12:00 PM,Classes and Training,Git,,1,
7/18/2016,1:00 PM,Group Meetings,team meeting,,0.75,
7/18/2016,4:30 PM,PTR Chores,chargebacks,,0.25,
7/18/2016,4:40 PM,Other Imaging,PTR-IHC Smartsheet updates,,0.5,
7/18/2016,5:12 PM,depart,,,0,
7/19/2016,9:15 AM,PTR Chores,email; calendar,,0.25,
7/19/2016,9:30 AM,PTR Chores,chargebacks,,0.75,
7/19/2016,10:15 AM,Reiser Lab The Box,cross,,1,
7/19/2016,12:10 PM,PTR Chores,chargebacks,,0.25,
7/19/2016,12:25 PM,Reiser Lab The Box,sort,,1.25,
7/19/2016,5:20 PM,depart,,,0,
7/19/2016,11:30 PM,lunch,,,0,
7/20/2016,9:10 AM,Classes and Training,learn 800 Microscope,,0.75,
7/20/2016,11:43 AM,PTR Chores,email; calendar,,0,
7/20/2016,11:50 AM,lunch,,,0,
7/20/2016,12:20 PM,Reiser Lab The Box,test protocol 5.39,,0.25,
7/20/2016,12:50 PM,lunch,fitness mtg,,0,
7/20/2016,1:48 PM,Group Meetings,"PTR-IHC: Misha, XZ, SH, MD",,1.25,
7/20/2016,3:00 PM,Classes and Training,AiryScan postprocessing,,0.25,
7/20/2016,3:15 PM,PTR Chores,PTR-IHC Smartsheet updates,,0.75,
7/20/2016,4:06 PM,KK - Post Processing,AiryScan PP,,0.75,
7/20/2016,4:55 PM,PTR Chores,chargebacks,,0,
7/20/2016,5:00 PM,depart,,,0,
7/21/2016,9:30 AM,PTR Chores,email; calendar,,0.25,
7/21/2016,9:50 AM,PTR Chores,PTR-IHC Smartsheet updates,,0.75,
7/21/2016,10:40 AM,KK - Post Processing,show Zhengchang how to postprocess AiryScan files,,0,
7/21/2016,10:45 AM,PTR Chores,PTR-IHC Smartsheet updates,,0.25,
7/21/2016,11:00 AM,GENIE Fly Work,flip parents & stocks,,0.25,
7/21/2016,11:10 AM,Reiser Lab The Box,flip parents,,0.25,
7/21/2016,11:20 AM,PTR Chores,PTR-IHC Smartsheet updates,,0.25,
7/21/2016,11:30 AM,lunch,,,0,
7/21/2016,11:55 AM,Reiser Lab The Box,thaw media,,0,
7/21/2016,12:00 PM,Reiser Lab The Box,experiment,,0.25,
7/21/2016,12:15 PM,lunch,fitness mtg,,0,
7/21/2016,12:30 PM,Reiser Lab The Box,experiment,,0.75,
7/21/2016,1:15 PM,PTR Chores,timesheet,,0,
7/21/2016,1:30 PM,Reiser Lab The Box,experiment,,0.5,
7/21/2016,2:45 PM,Reiser Lab The Box,experiment,,0.25,
7/21/2016,3:35 PM,Reiser Lab The Box,experiment,,0.25,
7/21/2016,3:50 PM,depart,,,0,
